ticker,date,close,atr,c1,grav,grav_slope,grav_shift5atr,c2,volidx,volidx_slope,volidx_prev,c3,atr_pct,sd60_pct,vcp,vcp_slope,vcp_grade,c4,clock,theta,cycle,cyc_prog,cyc_days,c5,c5_days,hist,hist_prev,hist_trough,still_light,c6,dist_grav_pct,dist_grav_atr,lr_line,dist_lr_pct,dist_lr_atr,turnover20_m,data_warn,bar_src,lr_dir,struct,mk,inBox,bars,score,symbol_used,lists
CWST,2026-09-24,83.83,2.6,False,90.73,-0.189,-0.31,True,84.8,0.15,84.7,True,3.1,1.71,8.5,-0.6,D 趨勢弱,True,8:49,264.6,跌,116.0,12,False,4.0,-0.8253,-0.7515,-0.9778,False,False,-8.23,-2.65,92.52,-10.37,-3.34,44.4,,OHLC,↓,LH/LL,DT,False,268,3,CWST,SubSector_R12
FBP,2026-09-24,26.79,0.48,False,27.99,-0.075,-0.79,True,93.0,0.12,92.9,True,1.81,1.24,47.4,1.5,C 基底修復,True,8:49,264.6,跌,254.0,36,False,4.0,-0.1347,-0.1325,-0.2538,False,False,-4.49,-2.48,28.43,-6.12,-3.38,39.6,,OHLC,↓,LH/LL,DT,False,268,3,FBP,Combined_R22
GLNG,2026-09-24,50.11,1.31,False,51.71,-0.038,-0.1,True,88.9,0.18,88.7,True,2.61,1.37,41.1,-0.7,C 基底修復,True,8:49,264.6,跌,107.0,9,False,4.0,-0.2357,-0.2279,-0.2357,False,False,-3.2,-1.23,49.85,0.52,0.2,70.8,,OHLC,—,HH/HL,DT,False,268,3,GLNG,SubSector_R12
HSY,2026-09-24,166.88,3.68,False,176.17,-0.374,-0.79,True,90.5,0.2,90.3,True,2.2,1.43,4.2,0.5,D 趨勢弱,True,8:49,264.6,跌,151.0,20,False,4.0,-0.5135,-0.5477,-1.5522,True,False,-5.56,-2.52,174.72,-4.7,-2.13,246.4,,OHLC,↓,LH/LL,DT,False,268,3,HSY,SubSector_R12
JPM,2026-09-24,338.56,6.8,False,352.8,-0.762,-0.47,True,92.4,0.3,92.1,True,2.01,1.19,39.3,0.2,C 基底修復,True,8:49,264.6,跌,291.0,28,False,4.0,-2.02,-1.9255,-2.02,False,False,-4.21,-2.09,360.05,-6.35,-3.16,2594.1,,OHLC,↓,LH/LL,DT,False,268,3,JPM,SubSector_R12+Combined_R22
LOB,2026-09-24,37.27,0.92,False,39.85,-0.175,-0.85,True,88.8,0.04,88.8,True,2.47,1.53,22.4,1.7,C 基底修復,True,8:49,264.6,跌,378.0,35,False,4.0,-0.1124,-0.1119,-0.4245,False,False,-6.93,-2.81,39.61,-6.28,-2.55,7.9,,OHLC,↓,LH/LL,DT,False,268,3,LOB,Combined_R22
TROW,2026-09-24,104.27,2.16,False,108.11,-0.281,-0.89,True,90.5,0.06,90.5,True,2.08,1.55,32.1,-1.2,C 基底修復,True,8:49,264.6,跌,163.0,19,False,4.0,-0.0759,-0.1649,-0.864,True,False,-3.69,-1.78,111.7,-7.13,-3.43,159.8,,OHLC,↓,LH/LL,自然反彈,False,268,3,TROW,SubSector_R12
UNH,2026-09-24,375.01,8.96,False,388.57,-0.878,-0.6,True,89.8,0.3,89.5,True,2.39,1.39,44.6,2.3,C 基底修復,True,8:49,264.6,跌,121.0,10,False,4.0,-0.7306,-1.0958,-3.1185,True,False,-3.61,-1.51,400.94,-6.91,-2.89,1965.9,,OHLC,↓,LH/LL,DT,False,268,3,UNH,SubSector_R12+Combined_R22
WFRD,2026-09-24,84.13,3.4,False,89.72,-0.261,-0.56,True,75.6,0.41,75.2,True,4.04,2.53,18.2,-1.0,C 基底修復,True,8:37,258.5,跌,94.0,11,False,4.0,-0.696,-0.8946,-1.5621,True,False,-6.64,-1.64,80.45,4.37,1.08,98.2,,OHLC,—,HH/HL,自然反彈,False,268,3,WFRD,SubSector_R12
BWXT,2026-09-24,138.68,4.91,False,154.09,-0.91,-0.78,True,78.6,0.17,78.5,True,3.54,2.46,7.6,-2.2,D 趨勢弱,True,7:03,211.3,跌,67.0,8,False,4.0,-0.5636,-0.335,-1.4849,False,False,-11.11,-3.14,150.0,-8.16,-2.31,163.9,,OHLC,↓,LH/LL,DT,False,268,3,BWXT,AI_R13
ROK,2026-09-24,432.93,10.99,False,427.48,-0.712,-0.39,True,87.3,0.4,86.9,True,2.54,1.77,43.3,0.1,C 基底修復,False,12:37,18.7,升,60.0,4,False,4.0,2.3715,1.9011,,False,True,1.26,0.5,433.81,-0.2,-0.08,308.0,,OHLC,↓,LH/LL,自然反彈,False,268,3,ROK,SubSector_R12
KMI,2026-09-24,31.25,0.71,False,31.59,-0.006,0.04,True,90.6,0.27,90.3,True,2.28,1.33,30.0,-10.2,C 基底修復,False,11:30,345.0,升,42.0,5,False,5.0,0.0256,0.0331,,False,True,-1.09,-0.48,32.19,-3.01,-1.32,397.6,,OHLC,—,LH/LL,自然反彈,True,268,3,KMI,SubSector_R12
SIMO,2026-09-24,275.1,18.41,True,256.81,1.522,0.45,True,45.6,0.33,45.3,False,6.69,6.42,65.2,-0.3,C 基底修復,False,11:21,340.6,升,39.0,5,False,5.0,2.9943,3.1507,,False,True,6.65,0.99,236.81,13.92,2.08,202.5,,OHLC,↑,HH/HL,自然回檔,False,268,3,SIMO,AI_R13
TCEHY,2026-09-24,55.49,1.32,False,56.09,-0.049,-0.57,True,85.4,0.62,84.8,True,2.38,2.31,23.1,0.2,D 趨勢弱,False,11:19,339.4,升,39.0,4,False,5.0,0.2124,0.2441,,False,True,-1.08,-0.45,55.79,-0.54,-0.23,161.2,,OHLC,↓,LH/LL,DT,False,268,3,TCEHY,AI_R13
ROST,2026-09-24,235.4,5.27,False,233.09,-0.505,-0.55,True,89.8,0.33,89.5,True,2.24,1.53,60.9,1.1,C 基底修復,False,11:16,337.8,升,38.0,4,False,5.0,1.1164,0.8693,,False,True,0.98,0.44,,,,471.2,,OHLC,—,LH/LL,UT,False,268,3,ROST,SubSector_R12+Combined_R22
ASML,2026-09-24,1722.5,53.5,False,1712.79,-3.754,-0.21,True,79.1,0.5,78.6,True,3.11,2.81,63.3,-2.2,C 基底修復,False,11:12,336.2,升,37.0,4,False,5.0,10.6792,10.2241,,False,True,0.56,0.18,1747.9,-1.47,-0.47,2207.8,,OHLC,↓,LH/LL,自然反彈,False,268,3,ASML,AI_R13+SubSector_R12+Combined_R22
STX,2026-09-24,905.92,49.86,True,861.32,0.795,0.24,True,56.5,0.34,56.2,False,5.5,4.89,69.4,3.8,C 基底修復,False,11:03,331.3,升,34.0,4,False,5.0,11.4149,11.148,,False,True,4.92,0.89,856.13,5.5,1.0,3273.0,,OHLC,—,LH/LL,UT,False,268,3,STX,AI_R13+SubSector_R12
NVDA,2026-09-24,224.58,6.03,False,220.86,-0.011,0.09,True,83.2,0.32,82.8,True,2.69,2.45,74.5,7.2,A 待突破,False,10:37,318.5,升,27.0,3,False,5.0,0.4118,0.475,,False,True,1.66,0.62,229.98,-2.4,-0.9,28133.8,,OHLC,—,LH/LL,UT,False,268,3,NVDA,AI_R13+SubSector_R12+Combined_R22
BJRI,2026-09-24,61.96,2.27,False,62.96,-0.227,-0.62,True,76.7,0.17,76.5,True,3.66,2.7,64.9,3.7,C 基底修復,False,10:30,315.0,升,25.0,3,False,5.0,0.2505,0.1675,,False,True,-1.61,-0.44,62.14,-0.29,-0.08,26.5,,OHLC,—,LH/LL,自然反彈,True,268,3,BJRI,Combined_R22
NDAQ,2026-09-24,94.55,2.15,False,95.33,-0.014,-0.11,True,89.1,0.25,88.9,True,2.27,1.66,40.2,-11.4,C 基底修復,False,10:10,305.1,升,20.0,2,False,5.0,0.1216,0.0468,,False,True,-0.82,-0.36,98.71,-4.4,-1.94,304.7,,OHLC,↓,LH/LL,自然反彈,False,268,3,NDAQ,SubSector_R12
EMR,2026-09-24,156.14,3.69,False,153.51,-0.355,-0.47,True,87.9,0.07,87.9,True,2.36,1.82,67.0,2.0,C 基底修復,False,10:10,305.0,升,19.0,3,False,5.0,0.6705,0.4146,,False,True,1.69,0.71,,,,336.0,,OHLC,—,LH/LL,UT,False,268,3,EMR,SubSector_R12
TT,2026-09-24,438.54,10.8,False,444.13,-1.318,-0.78,True,89.0,0.13,88.9,True,2.46,1.48,24.6,-0.0,D 趨勢弱,False,10:08,303.8,升,19.0,3,False,5.0,1.4307,0.9405,,False,True,-1.27,-0.52,447.9,-2.13,-0.87,446.4,,OHLC,↓,LH/LL,自然反彈,False,268,3,TT,AI_R13+SubSector_R12
AEO,2026-09-24,16.08,0.69,False,15.99,-0.025,-0.34,True,70.0,0.51,69.5,False,4.26,3.37,11.1,1.7,D 趨勢弱,True,9:33,286.5,升,9.0,2,False,5.0,0.0696,0.0242,,False,True,0.54,0.13,15.43,4.04,0.95,122.3,,OHLC,—,LH/LL,UT,False,268,3,AEO,Combined_R22
LEGN,2026-09-24,19.06,0.97,False,19.79,-0.091,-0.51,True,63.4,0.67,62.7,False,5.1,3.83,6.1,1.4,D 趨勢弱,True,9:19,279.6,升,5.0,1,False,5.0,0.053,-0.0301,,False,True,-3.81,-0.75,21.89,-14.85,-2.91,40.9,,OHLC,↓,LH/LL,自然反彈,False,268,3,LEGN,SubSector_R12
AEM,2026-09-24,193.88,7.36,True,202.75,0.504,0.63,True,74.2,0.26,73.9,False,3.79,3.04,39.8,-5.0,D 趨勢弱,True,8:49,264.6,跌,174.0,17,False,5.0,-2.0162,-1.8644,-2.9441,False,False,-4.57,-1.21,203.6,-5.01,-1.32,438.0,,OHLC,—,LH/LL,次級回檔,True,268,3,AEM,SubSector_R12
AMZN,2026-09-24,249.38,5.97,False,256.92,-0.638,-0.61,True,84.3,0.2,84.1,True,2.39,2.52,48.1,0.3,C 基底修復,True,8:49,264.6,跌,187.0,28,False,5.0,-0.3988,-0.2884,-1.9863,False,False,-3.02,-1.26,258.45,-3.64,-1.52,9030.0,,OHLC,↓,LH/LL,自然回檔,False,268,3,AMZN,AI_R13+SubSector_R12+Combined_R22
AUGO,2026-09-24,83.07,4.8,True,85.66,0.111,0.54,False,55.6,-0.77,56.4,False,5.77,4.82,50.7,-9.6,C 基底修復,True,8:49,264.6,跌,142.0,17,False,5.0,-0.8915,-0.5395,-0.8915,False,True,-3.12,-0.54,84.91,-2.21,-0.38,99.1,,OHLC,—,HH/HL,DT,False,268,3,AUGO,MP_R21_差一項
BC,2026-09-24,66.16,2.39,False,73.72,-0.475,-1.14,True,81.6,0.2,81.4,True,3.62,1.82,0.6,0.2,D 趨勢弱,True,8:49,264.6,跌,229.0,24,False,5.0,-0.2611,-0.3552,-0.8949,True,False,-11.42,-3.16,74.43,-12.5,-3.45,57.5,,OHLC,↓,LH/LL,DT,False,268,3,BC,SubSector_R12
BEN,2026-09-24,32.55,0.76,False,33.72,-0.054,-0.34,True,89.6,0.07,89.5,True,2.33,1.5,48.3,-2.2,C 基底修復,True,8:49,264.6,跌,147.0,18,False,5.0,-0.1256,-0.1122,-0.1716,False,False,-3.6,-1.55,33.33,-2.4,-1.03,123.2,,OHLC,↓,LH/LL,DT,False,268,3,BEN,SubSector_R12
BF.B,2026-09-24,26.0,0.77,False,26.96,-0.033,-0.46,True,83.3,0.32,82.9,True,2.97,2.14,19.9,-0.7,D 趨勢弱,True,8:49,264.6,跌,168.0,31,False,5.0,-0.0065,-0.0021,-0.2612,False,False,-3.69,-1.24,25.96,0.15,0.05,70.7,,OHLC,—,LH/LL,次級回檔,True,268,3,BF/B,SubSector_R12
BKR,2026-09-24,57.29,1.76,False,60.59,-0.218,-0.72,True,83.5,0.13,83.4,True,3.08,1.99,18.7,-7.0,C 基底修復,True,8:49,264.6,跌,169.0,24,False,5.0,-0.3212,-0.3966,-0.9547,True,False,-5.77,-1.87,57.78,-0.86,-0.28,513.4,,OHLC,↓,LH/LL,自然反彈,False,268,3,BKR,SubSector_R12
BLK,2026-09-24,1073.45,24.03,False,1117.51,-2.414,-0.54,True,89.0,0.25,88.7,True,2.24,1.72,41.7,11.5,C 基底修復,True,8:49,264.6,跌,238.0,25,False,5.0,-1.9523,-3.4416,-14.0844,True,False,-4.1,-1.83,1091.18,-1.65,-0.74,636.6,,OHLC,↓,LH/LL,DT,False,268,3,BLK,SubSector_R12
CRH,2026-09-24,83.96,2.49,False,91.3,-0.701,-1.06,True,84.7,0.13,84.6,True,2.97,1.86,2.3,-1.7,D 趨勢弱,True,8:49,264.6,跌,132.0,17,False,5.0,-0.1717,-0.0909,-0.5246,False,False,-8.74,-2.95,88.04,-4.86,-1.64,440.8,,OHLC,—,LH/LL,DT,True,268,3,CRH,SubSector_R12
HBM,2026-09-24,26.48,1.33,False,27.67,-0.059,-0.09,True,64.4,0.5,63.9,False,5.0,3.74,62.0,3.9,B 上升結構,True,8:49,264.6,跌,116.0,17,False,5.0,-0.1302,-0.1331,-0.5571,True,True,-4.48,-0.89,27.44,-3.63,-0.72,106.3,,OHLC,—,LH/LL,DT,True,268,3,HBM,SubSector_R12
NEM,2026-09-24,121.3,4.32,True,125.7,0.113,0.41,False,77.1,-0.12,77.2,True,3.56,2.73,61.8,-6.4,B 上升結構,True,8:49,264.6,跌,166.0,17,False,5.0,-1.2373,-1.1348,-1.7257,False,False,-3.63,-1.02,127.26,-4.91,-1.38,978.4,,OHLC,—,LH/LL,自然回檔,True,268,3,NEM,SubSector_R12+Combined_R22+MP_R21_差一項
PRCH,2026-09-24,16.47,0.8,True,16.8,0.008,0.07,False,64.0,-0.13,64.1,False,4.88,3.94,59.1,-2.7,B 上升結構,True,8:49,264.6,跌,141.0,20,False,5.0,-0.0913,-0.1005,-0.2921,True,True,-2.0,-0.41,18.37,-11.54,-2.36,24.2,,OHLC,—,LH/LL,DT,True,268,3,PRCH,MP_R21_差一項
SGP,2026-09-24,27.65,1.58,True,27.86,0.049,0.41,False,60.9,-0.48,61.4,False,5.73,3.72,53.9,0.5,B 上升結構,True,8:49,264.6,跌,133.0,12,False,5.0,-0.2331,-0.1733,-0.2331,False,True,-0.75,-0.13,28.69,-3.76,-0.66,4.1,,OHLC,—,LH/LL,自然回檔,True,159,3,SGP,MP_R21
TECK,2026-09-24,66.51,2.4,False,67.59,-0.066,-0.01,False,76.3,-0.16,76.5,True,3.61,2.82,71.9,-3.6,B 上升結構,True,8:49,264.6,跌,145.0,17,False,5.0,-0.239,-0.2536,-0.8188,True,True,-1.62,-0.45,68.88,-3.56,-0.99,193.6,,OHLC,—,LH/LL,自然回檔,True,268,3,TECK,SubSector_R12
WTRG,2026-09-24,39.74,0.78,True,41.05,0.007,0.08,False,92.0,-0.22,92.3,True,1.97,1.31,39.9,-5.8,C 基底修復,True,8:49,264.6,跌,113.0,10,False,5.0,-0.2619,-0.2246,-0.2619,False,False,-3.29,-1.67,40.18,-1.11,-0.56,108.5,,OHLC,—,HH/HL,DT,False,268,3,WTRG,SubSector_R12
SO,2026-09-24,82.89,1.34,False,88.25,-0.221,-1.02,True,94.6,0.04,94.5,True,1.62,1.02,12.0,-0.9,D 趨勢弱,True,6:52,206.1,跌,65.0,10,False,5.0,-0.2532,-0.1822,-0.4703,False,False,-6.47,-3.99,87.22,-5.22,-3.22,538.7,,OHLC,↓,LH/LL,DT,False,268,3,SO,SubSector_R12
TSM,2026-09-24,451.15,10.85,True,425.9,0.455,0.36,True,84.9,0.42,84.5,True,2.41,2.39,70.5,0.9,B 上升結構,False,12:07,3.5,升,52.0,5,False,5.0,2.8261,2.6371,,False,False,5.6,2.33,434.16,3.77,1.57,4318.1,,OHLC,↑,HH/HL,UT,False,268,3,TSM,AI_R13+SubSector_R12+Combined_R22+RateHike_R2_受惠
LITE,2026-09-24,929.04,62.51,True,909.92,0.416,0.24,True,46.4,0.39,46.0,False,6.73,6.16,61.9,8.0,B 上升結構,False,11:46,353.1,升,46.0,3,False,6.0,0.3447,1.0434,,False,True,2.06,0.31,895.0,3.66,0.54,4039.8,,OHLC,↑,HH/HL,自然回檔,False,268,3,LITE,AI_R13+SubSector_R12+Combined_R22+MP_R21_差一項
JCI,2026-09-24,145.36,3.53,False,143.72,-0.243,-0.43,True,88.2,0.47,87.7,True,2.43,1.69,58.4,-0.8,A 待突破,False,11:35,347.4,升,43.0,5,False,6.0,0.6205,0.6189,,False,True,1.13,0.46,145.41,-0.03,-0.01,468.0,,OHLC,↓,LH/LL,自然反彈,False,268,3,JCI,SubSector_R12
SBGSY,2026-09-24,66.29,1.61,False,67.51,-0.133,-0.28,True,84.7,0.21,84.5,True,2.42,2.42,51.8,-2.6,C 基底修復,False,10:33,316.5,升,26.0,3,False,6.0,0.0237,0.0277,,False,True,-1.84,-0.76,68.04,-2.64,-1.09,16.9,,OHLC,↓,LH/LL,DT,False,268,3,SBGSY,AI_R13
EQIX,2026-09-24,1034.76,27.33,False,1048.88,-0.823,-0.04,True,86.8,0.63,86.2,True,2.64,1.77,56.3,-2.3,C 基底修復,False,10:20,310.0,升,22.0,4,False,6.0,2.1251,2.4906,,False,True,-1.36,-0.52,1043.06,-0.8,-0.3,532.0,,OHLC,↓,LH/LL,DT,False,268,3,EQIX,AI_R13+SubSector_R12
SNPS,2026-09-24,424.91,14.91,True,406.12,0.273,-0.09,True,76.0,0.01,75.9,True,3.51,2.99,24.5,2.8,D 趨勢弱,False,10:04,302.0,升,18.0,3,False,6.0,3.3943,1.8351,,False,False,4.42,1.26,388.99,8.45,2.41,816.4,,OHLC,—,LH/LL,UT,False,268,3,SNPS,AI_R13+SubSector_R12+Combined_R22+RateHike_R2_受惠
AWR,2026-09-24,82.5,1.6,False,87.62,-0.164,-0.38,True,92.7,0.01,92.7,True,1.94,1.17,34.7,-0.7,C 基底修復,True,8:49,264.6,跌,172.0,20,False,6.0,-0.6472,-0.5916,-0.6472,False,False,-6.21,-3.2,88.06,-6.74,-3.48,19.6,,OHLC,↓,LH/LL,DT,False,268,3,AWR,SubSector_R12+Combined_R22
DLR,2026-09-24,181.0,5.07,False,187.6,-0.44,-0.35,True,84.3,0.79,83.5,True,2.8,2.11,43.3,-2.5,C 基底修復,True,8:49,264.6,跌,125.0,26,False,6.0,-0.2405,-0.1641,-1.5739,False,False,-3.65,-1.3,186.33,-2.94,-1.05,390.0,,OHLC,↓,LH/LL,DT,False,268,3,DLR,AI_R13+SubSector_R12
SBUX,2026-09-24,93.65,2.36,False,101.87,-0.433,-0.98,True,89.5,0.25,89.3,True,2.52,1.32,16.4,0.3,D 趨勢弱,True,8:49,264.6,跌,185.0,18,False,6.0,-0.6712,-0.7337,-1.0737,True,False,-8.78,-3.49,105.85,-13.03,-5.18,669.1,,OHLC,↓,LH/LL,DT,False,268,3,SBUX,SubSector_R12+Combined_R22
SNOW,2026-09-24,334.0,15.14,False,334.03,-0.025,0.08,True,70.8,0.63,70.2,False,4.53,2.95,75.8,-1.4,B 上升結構,True,8:49,264.6,跌,296.0,27,False,6.0,-1.0007,-0.8873,-4.0714,False,True,-0.01,-0.0,321.29,3.81,0.84,1865.1,,OHLC,—,HH/HL,UT,True,268,3,SNOW,AI_R13+SubSector_R12+Combined_R22+MP_R21
USFD,2026-09-24,93.82,2.68,False,100.12,-0.669,-1.21,True,85.7,0.41,85.3,True,2.85,1.78,29.3,-0.2,D 趨勢弱,True,8:49,264.6,跌,170.0,25,False,6.0,-0.4116,-0.5913,-1.8196,True,False,-6.72,-2.35,109.62,-16.84,-5.9,248.5,,OHLC,↓,LH/LL,自然反彈,False,268,3,USFD,SubSector_R12
DOC,2026-09-24,20.27,0.39,False,20.74,-0.018,-0.34,True,92.8,0.17,92.6,True,1.91,1.18,36.7,-2.4,C 基底修復,False,1:22,40.9,升,73.0,4,False,6.0,0.016,0.0275,,False,True,-2.31,-1.21,20.72,-2.22,-1.16,103.7,,OHLC,—,LH/LL,自然回檔,True,268,3,DOC,SubSector_R12
AMRX,2026-09-24,19.8,0.82,True,18.22,0.073,0.62,True,75.3,0.76,74.5,True,4.13,2.5,68.4,0.3,E 延伸,False,12:16,8.2,升,55.0,6,False,6.0,0.2728,0.2625,,False,False,8.02,1.94,21.18,-6.92,-1.68,45.4,,OHLC,—,LH/LL,自然反彈,False,268,3,AMRX,Combined_R22
DD,2026-09-24,130.22,2.97,False,133.68,-0.477,-0.86,True,90.1,0.07,90.1,True,2.28,1.43,34.7,-0.2,C 基底修復,False,11:36,347.8,升,43.0,4,False,7.0,0.5559,0.5179,,False,True,-2.65,-1.16,138.8,-6.59,-2.89,157.5,,OHLC,↓,LH/LL,自然反彈,False,268,3,DD,Combined_R22
ACHV,2026-09-24,7.83,0.4,True,7.83,0.034,0.39,False,65.2,-0.34,65.6,False,5.17,3.39,70.9,-2.8,B 上升結構,True,8:21,250.6,跌,89.0,13,False,7.0,-0.0233,-0.0208,-0.1893,False,True,-0.03,-0.01,8.11,-3.58,-0.69,12.7,,OHLC,—,LH/LL,自然回檔,False,268,3,ACHV,MP_R21_差一項
WKC,2026-09-24,35.97,0.93,False,35.7,-0.031,-0.26,True,88.4,0.28,88.1,True,2.6,1.49,55.5,-0.8,C 基底修復,False,12:07,3.3,升,52.0,7,False,7.0,0.1046,0.102,,False,True,0.75,0.29,36.19,-0.61,-0.24,41.5,,OHLC,—,LH/LL,自然反彈,True,268,3,WKC,Combined_R22
WBD,2026-09-24,30.84,0.51,True,29.48,0.113,2.74,True,91.6,0.48,91.1,True,1.66,1.71,66.7,10.8,A 待突破,False,11:05,332.6,升,35.0,4,False,8.0,0.2623,0.2393,,False,False,4.4,2.65,30.92,-0.26,-0.16,1195.9,,OHLC,—,LH/LL,UT,False,268,3,WBD,SubSector_R12
PLTR,2026-09-24,192.59,7.04,True,177.13,0.613,0.43,True,67.1,0.2,66.9,False,3.65,4.54,59.7,-2.3,B 上升結構,True,9:59,299.4,升,16.0,2,False,8.0,1.0448,0.6233,,False,False,8.03,2.2,172.73,10.31,2.82,4915.2,,OHLC,↑,HH/HL,UT,False,268,3,PLTR,AI_R13+SubSector_R12+Combined_R22
BSX,2026-09-24,44.68,1.53,False,46.83,-0.193,-0.64,True,80.1,0.85,79.3,True,3.42,2.3,4.6,-1.4,D 趨勢弱,True,9:25,282.4,升,7.0,1,False,8.0,0.0261,-0.0489,,False,False,-4.8,-1.4,45.05,-0.83,-0.24,950.0,,OHLC,—,LH/LL,自然反彈,True,268,3,BSX,SubSector_R12
CAG,2026-09-24,14.67,0.4,False,15.49,-0.011,-0.08,True,84.8,0.28,84.5,True,2.76,2.05,5.2,1.5,D 趨勢弱,True,8:49,264.6,跌,185.0,18,False,8.0,-0.0825,-0.0842,-0.2251,True,False,-5.56,-2.02,15.35,-4.64,-1.68,167.1,,OHLC,—,LH/LL,自然回檔,False,268,3,CAG,SubSector_R12
EXFY,2026-09-24,2.26,0.13,True,2.39,0.004,-0.23,False,52.9,-0.68,53.6,False,5.88,5.35,57.6,-2.6,B 上升結構,True,8:49,264.6,跌,150.0,18,False,8.0,-0.0191,-0.0175,-0.0668,False,True,-5.56,-0.95,2.24,0.88,0.15,1.2,,OHLC,↑,HH/HL,自然回檔,False,268,3,EXFY,MP_R21_差一項
HG,2026-09-24,33.43,0.82,False,34.91,-0.079,-0.35,True,89.4,0.49,89.0,True,2.44,1.42,45.8,0.4,C 基底修復,True,8:49,264.6,跌,104.0,13,False,8.0,-0.2028,-0.1862,-0.2028,False,False,-4.44,-1.82,36.11,-8.02,-3.28,14.1,,OHLC,↓,LH/LL,DT,False,268,3,HG,Combined_R22
IMO,2026-09-24,124.57,3.21,False,131.49,-0.116,-0.14,True,87.5,0.29,87.2,True,2.58,1.69,42.1,3.4,C 基底修復,True,8:49,264.6,跌,137.0,21,False,8.0,-1.0517,-1.0476,-1.0517,False,False,-5.55,-2.15,,,,84.0,,OHLC,—,HH/HL,DT,False,268,3,IMO,Combined_R22
KMB,2026-09-24,97.22,2.2,False,103.12,-0.268,-0.75,True,89.3,0.1,89.2,True,2.26,1.64,9.5,-0.4,D 趨勢弱,True,8:49,264.6,跌,185.0,19,False,8.0,-0.2125,-0.2831,-1.3186,True,False,-6.07,-2.69,109.29,-12.42,-5.49,478.6,,OHLC,—,LH/LL,DT,True,268,3,KMB,SubSector_R12
MDT,2026-09-24,88.51,2.08,False,91.96,-0.078,0.08,True,88.8,0.28,88.5,True,2.35,1.64,22.7,-19.9,C 基底修復,True,8:49,264.6,跌,218.0,21,False,8.0,-0.6545,-0.536,-0.6545,False,False,-3.9,-1.66,93.8,-5.98,-2.54,889.1,,OHLC,↓,LH/LL,DT,False,268,3,MDT,SubSector_R12
NWSA,2026-09-24,28.44,0.69,False,29.91,-0.016,-0.06,True,87.8,0.27,87.5,True,2.42,1.79,35.1,1.2,C 基底修復,True,8:49,264.6,跌,203.0,15,False,8.0,-0.2879,-0.267,-0.2879,False,False,-5.18,-2.14,30.56,-7.45,-3.08,140.5,,OHLC,↓,LH/LL,DT,False,268,3,NWSA,SubSector_R12
OABI,2026-09-24,4.79,0.28,True,4.29,0.018,0.62,True,50.4,0.46,49.9,False,5.89,5.95,84.2,-1.1,B 上升結構,True,8:02,240.8,跌,84.0,14,False,8.0,-0.012,-0.0164,-0.1392,True,False,10.35,1.76,,,,6.8,,OHLC,—,LH/LL,自然回檔,False,268,3,OABI,MP_R21_差一項
AMN,2026-09-24,34.56,1.31,True,34.15,0.101,0.13,True,71.7,0.31,71.4,False,3.79,3.52,73.5,2.0,A 待突破,False,1:29,44.4,升,75.0,7,False,8.0,0.0228,0.005,,False,True,1.18,0.31,33.91,1.88,0.5,20.0,,OHLC,—,HH/HL,自然回檔,True,268,3,AMN,Combined_R22
DHI,2026-09-24,140.35,3.76,False,142.55,-0.232,-0.44,True,84.9,0.48,84.4,True,2.68,2.12,11.6,-0.8,D 趨勢弱,False,10:14,306.9,升,21.0,3,False,9.0,0.3948,0.3788,,False,True,-1.56,-0.58,136.32,2.87,1.07,366.4,,OHLC,—,HH/HL,自然回檔,True,268,3,DHI,SubSector_R12+RateHike_R2_迴避
ACN,2026-09-24,177.41,7.33,True,184.19,0.104,0.21,False,73.0,-1.43,74.4,False,4.13,2.94,34.9,-3.5,D 趨勢弱,True,8:49,264.6,跌,194.0,17,False,9.0,-1.7056,-1.2882,-2.2022,False,True,-3.82,-0.92,186.11,-4.9,-1.19,897.6,,OHLC,—,LH/LL,自然回檔,False,268,3,ACN,AI_R13+SubSector_R12+MP_R21_差一項
BXP,2026-09-24,62.27,1.49,False,66.19,-0.16,-0.78,True,88.4,0.35,88.1,True,2.39,1.69,13.9,-2.8,D 趨勢弱,True,8:49,264.6,跌,194.0,17,False,9.0,-0.2329,-0.2206,-0.5728,False,False,-6.3,-2.64,69.18,-11.1,-4.65,90.0,,OHLC,↓,LH/LL,DT,False,268,3,BXP,SubSector_R12
CBRE,2026-09-24,136.53,4.26,False,144.27,-0.423,-0.46,True,82.3,0.33,82.0,True,3.12,2.18,8.0,-0.0,D 趨勢弱,True,8:49,264.6,跌,251.0,22,False,9.0,-0.4954,-0.4249,-1.4979,False,False,-5.67,-1.82,143.21,-4.89,-1.57,273.6,,OHLC,—,LH/LL,DT,True,268,3,CBRE,SubSector_R12
DEO,2026-09-24,86.83,1.72,False,90.02,-0.231,-1.12,True,89.6,0.5,89.1,True,1.98,1.85,41.1,2.1,C 基底修復,True,8:49,264.6,跌,366.0,27,False,9.0,-0.1862,-0.275,-1.1268,True,False,-3.67,-1.85,88.38,-1.79,-0.9,81.7,,OHLC,↓,LH/LL,自然反彈,False,268,3,DEO,SubSector_R12
DOCS,2026-09-24,26.04,1.13,True,25.77,0.041,-1.21,False,63.1,-0.19,63.3,False,4.35,4.64,36.3,-0.5,D 趨勢弱,True,8:49,264.6,跌,204.0,14,False,9.0,-0.051,-0.0145,-0.3038,False,True,1.05,0.24,25.81,0.88,0.2,71.2,,OHLC,—,HH/HL,自然回檔,True,268,3,DOCS,SubSector_R12+MP_R21_差一項
