ticker,date,close,atr,c1,grav,grav_slope,grav_shift5atr,c2,volidx,volidx_slope,volidx_prev,c3,atr_pct,sd60_pct,vcp,vcp_slope,vcp_grade,c4,clock,theta,cycle,cyc_prog,cyc_days,c5,c5_days,hist,hist_prev,hist_trough,still_light,c6,dist_grav_pct,dist_grav_atr,lr_line,dist_lr_pct,dist_lr_atr,turnover20_m,bar_src,lr_dir,struct,mk,inBox,bars,score,symbol_used,lists
LAZ,2026-09-21,36.48,1.92,False,40.9,-0.355,-1.37,True,69.1,0.67,68.4,False,5.25,2.56,0.3,0.3,D 趨勢弱,True,6:46,203.0,跌,63.0,9,True,0.0,-0.7886,-0.8631,-0.8631,True,False,-12.13,-2.31,45.21,-23.93,-4.56,63.3,OHLC,↓,LH/LL,自然反彈,False,265,3,LAZ,SubSector_R12
CEG,2026-09-21,262.11,10.28,False,275.89,-0.414,-0.22,False,76.7,-0.36,77.1,True,3.92,2.44,11.0,3.1,D 趨勢弱,True,6:33,196.7,跌,59.0,6,True,0.0,-3.7384,-4.1561,-4.1561,True,False,-5.26,-1.34,,,,753.0,OHLC,—,HH/HL,自然反彈,False,265,3,CEG,AI_R13+SubSector_R12+Combined_R22
SMR,2026-09-21,8.79,0.74,False,9.3,-0.03,-0.22,True,42.1,1.72,40.4,False,8.45,5.67,11.9,7.9,D 趨勢弱,False,5:50,174.9,跌,47.0,6,True,0.0,-0.1431,-0.172,-0.1829,True,True,-5.81,-0.69,9.04,-2.84,-0.34,352.1,OHLC,↓,LH/LL,自然反彈,False,265,3,SMR,AI_R13+SubSector_R12+Combined_R22+RateHike_R2_迴避
REG,2026-09-21,72.92,1.09,False,75.29,-0.161,-1.15,True,95.2,0.1,95.1,True,1.49,0.97,23.6,-0.3,D 趨勢弱,False,5:47,173.7,跌,47.0,5,True,0.0,-0.1488,-0.1514,-0.6799,True,False,-3.25,-2.18,76.54,-4.96,-3.33,92.5,OHLC,↓,LH/LL,DT,False,265,3,REG,SubSector_R12
SLB,2026-09-21,51.76,1.86,False,55.0,-0.012,0.03,True,78.4,0.22,78.2,True,3.6,2.44,45.4,2.9,C 基底修復,False,5:33,166.6,跌,43.0,8,True,0.0,-0.8307,-0.8541,-0.8541,True,False,-6.27,-1.74,52.06,-0.58,-0.16,774.0,OHLC,—,HH/HL,DT,False,265,3,SLB,SubSector_R12+RateHike_R2_迴避
RIVN,2026-09-21,15.36,0.71,False,15.84,-0.016,-0.1,True,63.3,0.64,62.6,False,4.61,4.35,12.0,-8.9,D 趨勢弱,False,5:32,165.8,跌,42.0,5,True,0.0,-0.0752,-0.088,-0.2459,True,True,-3.1,-0.67,16.17,-5.27,-1.14,322.5,OHLC,↓,LH/LL,自然反彈,False,265,3,RIVN,SubSector_R12
MTB,2026-09-21,226.96,4.54,False,238.86,-0.56,-1.02,True,92.1,0.31,91.8,True,2.0,1.26,38.1,1.8,C 基底修復,False,5:24,162.0,跌,40.0,5,True,0.0,-1.0989,-1.1166,-2.0155,True,False,-5.25,-2.62,240.06,-5.77,-2.89,244.9,OHLC,↓,LH/LL,DT,False,265,3,MTB,SubSector_R12
EVR,2026-09-21,269.01,9.22,False,288.9,-1.443,-1.05,True,79.7,0.12,79.6,True,3.43,2.36,18.7,5.7,D 趨勢弱,False,5:03,151.5,跌,34.0,5,True,0.0,-1.2367,-1.8061,-2.8618,True,False,-7.39,-2.16,297.92,-10.75,-3.13,128.5,OHLC,↓,LH/LL,自然反彈,False,265,3,EVR,SubSector_R12
CARR,2026-09-21,54.62,1.84,False,58.26,-0.299,-1.28,True,81.8,0.97,80.8,True,3.36,2.04,10.8,2.8,D 趨勢弱,False,4:28,134.1,跌,25.0,5,True,0.0,-0.1671,-0.2207,-0.9256,True,False,-6.67,-1.98,59.71,-9.32,-2.77,380.1,OHLC,↓,LH/LL,DT,False,265,3,CARR,SubSector_R12
PNC,2026-09-21,233.25,4.64,False,242.98,-0.443,-0.87,True,92.7,0.4,92.3,True,1.99,1.13,45.4,1.9,C 基底修復,False,4:24,132.1,跌,23.0,5,True,0.0,-0.9568,-1.0026,-1.7313,True,False,-4.17,-2.1,227.86,2.31,1.16,380.8,OHLC,↑,HH/HL,自然回檔,False,265,3,PNC,SubSector_R12+Combined_R22+RateHike_R2_迴避
BA,2026-09-21,201.15,5.46,False,211.39,-0.997,-1.51,True,85.0,0.44,84.5,True,2.71,2.07,12.0,5.6,D 趨勢弱,False,4:23,131.3,跌,23.0,4,True,0.0,-0.6977,-0.8592,-2.5802,True,False,-5.09,-1.88,210.45,-4.62,-1.7,1188.5,OHLC,↓,LH/LL,自然反彈,False,265,3,BA,SubSector_R12+Combined_R22
CMI,2026-09-21,534.78,16.94,False,568.46,-3.613,-1.42,True,82.7,0.91,81.8,True,3.17,2.05,17.7,2.3,C 基底修復,True,9:34,287.1,升,10.0,1,False,1.0,0.4888,-0.2211,,False,False,-6.3,-1.99,561.55,-5.01,-1.58,604.1,OHLC,↓,LH/LL,自然反彈,False,265,3,CMI,AI_R13+SubSector_R12
GLW,2026-09-21,158.98,8.96,False,154.67,-0.358,-0.13,True,52.9,1.68,51.3,False,5.64,5.58,65.5,10.0,D 趨勢弱,True,9:32,286.0,升,9.0,1,False,1.0,0.3312,-0.3556,,False,True,2.71,0.48,142.35,10.46,1.86,1450.4,OHLC,—,HH/HL,自然反彈,False,265,3,GLW,AI_R13+Combined_R22
AMAT,2026-09-21,464.24,21.8,False,478.45,-2.007,-0.74,True,61.7,2.06,59.7,False,4.7,4.58,54.6,5.1,D 趨勢弱,True,9:31,285.3,升,9.0,1,False,1.0,2.3874,-0.3561,,False,True,-3.06,-0.65,472.79,-1.84,-0.39,3100.7,OHLC,↓,LH/LL,自然反彈,False,265,3,AMAT,AI_R13+SubSector_R12+Combined_R22
HOOD,2026-09-21,123.3,6.89,True,108.73,0.99,0.51,True,57.6,0.92,56.7,False,5.59,4.58,43.7,1.5,E 延伸,True,9:25,282.5,升,7.0,1,False,1.0,0.2984,-0.2768,,False,False,11.82,2.12,104.42,15.31,2.74,2905.9,OHLC,↑,HH/HL,UT,False,265,3,HOOD,SubSector_R12+Combined_R22+RateHike_R2_迴避
EME,2026-09-21,757.71,26.94,False,770.35,-2.188,-0.56,True,73.9,0.35,73.5,False,3.56,3.34,37.4,9.4,C 基底修復,True,9:25,282.3,升,7.0,1,False,1.0,0.9917,-0.2501,,False,True,-1.67,-0.47,723.87,4.47,1.26,287.0,OHLC,—,HH/HL,自然反彈,True,265,3,EME,SubSector_R12
AFRM,2026-09-21,71.05,3.56,False,75.21,-0.121,-0.18,True,68.1,0.2,67.9,False,5.01,2.99,50.9,2.5,C 基底修復,True,8:49,264.6,跌,128.0,15,True,1.0,-0.0811,-0.1292,-1.8687,True,False,-5.85,-1.17,73.38,-3.28,-0.65,424.9,OHLC,—,LH/LL,DT,True,265,3,AFRM,SubSector_R12
ATI,2026-09-21,189.16,8.66,False,206.82,-1.182,-0.56,True,71.9,0.26,71.6,False,4.58,2.7,46.1,1.8,C 基底修復,True,8:49,264.6,跌,160.0,22,True,1.0,-2.0149,-2.3851,-3.0525,True,False,-9.34,-2.04,197.0,-4.14,-0.91,395.9,OHLC,↓,LH/LL,自然反彈,False,265,3,ATI,Combined_R22
BOOT,2026-09-21,124.33,6.17,False,148.66,-1.108,-1.57,True,67.9,0.92,67.0,False,4.96,3.08,0.0,0.0,D 趨勢弱,True,8:49,264.6,跌,142.0,19,True,1.0,-2.6661,-3.0032,-3.0631,True,False,-19.57,-3.94,144.39,-16.13,-3.25,84.1,OHLC,↓,LH/LL,DT,False,265,3,BOOT,Combined_R22
LOB,2026-09-21,38.02,0.92,False,40.31,-0.115,-1.0,True,89.1,0.53,88.6,True,2.42,1.51,24.6,-16.0,C 基底修復,True,8:49,264.6,跌,346.0,32,False,1.0,-0.071,-0.0679,-0.4245,False,False,-6.03,-2.49,39.61,-4.18,-1.73,7.5,OHLC,↓,LH/LL,DT,False,265,3,LOB,Combined_R22
OPEN,2026-09-21,2.68,0.17,False,3.22,-0.022,-1.24,True,54.2,1.13,53.0,False,6.51,4.42,10.0,0.0,D 趨勢弱,True,8:49,264.6,跌,102.0,14,True,1.0,-0.0144,-0.0283,-0.0989,True,False,-20.12,-3.09,3.15,-17.54,-2.69,82.2,OHLC,↓,LH/LL,自然反彈,False,265,3,OPEN,SubSector_R12
SOFI,2026-09-21,16.97,0.71,False,17.94,-0.059,-0.31,True,70.4,0.07,70.3,False,4.21,3.35,19.8,2.7,D 趨勢弱,True,8:49,264.6,跌,136.0,15,True,1.0,-0.124,-0.1449,-0.2562,True,False,-5.71,-1.36,17.65,-4.01,-0.95,675.6,OHLC,↓,LH/LL,DT,False,265,3,SOFI,SubSector_R12
CWST,2026-09-21,87.05,2.65,True,91.42,0.03,-0.06,False,84.9,-0.36,85.2,True,3.04,1.76,14.6,-17.4,D 趨勢弱,True,8:12,246.1,跌,87.0,9,False,1.0,-0.5458,-0.4456,-1.2631,False,False,-5.02,-1.65,92.52,-6.28,-2.06,42.2,OHLC,↓,LH/LL,DT,False,265,3,CWST,SubSector_R12
WFRD,2026-09-21,82.2,3.56,False,90.48,-0.189,-0.44,True,74.0,0.11,73.8,False,4.33,2.55,12.6,0.9,C 基底修復,True,7:05,212.6,跌,68.0,8,True,1.0,-1.4363,-1.5431,-1.5621,True,False,-10.07,-2.33,80.48,2.09,0.48,87.9,OHLC,—,HH/HL,DT,False,265,3,WFRD,SubSector_R12
CRWV,2026-09-21,85.43,5.83,False,91.92,-0.272,-0.33,True,44.8,0.92,43.9,False,6.83,6.51,26.1,16.4,D 趨勢弱,True,6:54,206.8,跌,65.0,6,True,1.0,-0.6466,-0.9646,-1.4841,True,False,-7.59,-1.11,83.35,2.43,0.36,2281.6,OHLC,↓,LH/LL,自然反彈,False,265,3,CRWV,AI_R13+SubSector_R12+Combined_R22
CRCL,2026-09-21,94.49,6.99,True,87.34,0.845,0.62,True,44.7,0.44,44.2,False,7.4,5.97,27.1,2.1,D 趨勢弱,False,5:38,168.9,跌,44.0,8,True,1.0,-1.1188,-1.5789,-1.9703,True,False,7.57,1.02,90.32,4.41,0.6,1553.9,OHLC,—,HH/HL,自然反彈,False,265,3,CRCL,SubSector_R12
BWXT,2026-09-21,147.47,5.13,False,156.21,-0.521,-0.88,True,78.5,0.41,78.0,True,3.48,2.55,9.3,3.4,D 趨勢弱,False,5:32,165.8,跌,42.0,5,True,1.0,-0.1403,-0.2829,-1.4849,True,False,-5.92,-1.7,158.9,-7.75,-2.23,174.9,OHLC,↓,LH/LL,DT,False,265,3,BWXT,AI_R13
JEF,2026-09-21,47.85,1.79,False,51.99,-0.234,-1.17,True,78.8,2.19,76.6,True,3.74,2.22,22.5,3.0,D 趨勢弱,False,4:55,147.4,跌,32.0,6,True,1.0,-0.5959,-0.6358,-0.6385,True,False,-8.66,-2.31,46.63,2.55,0.68,99.1,OHLC,—,HH/HL,DT,False,265,3,JEF,SubSector_R12
TSM,2026-09-21,445.14,10.83,True,423.49,0.78,0.24,True,84.0,0.22,83.8,True,2.43,2.54,72.5,1.2,B 上升結構,False,10:15,307.4,升,21.0,2,False,2.0,1.552,0.528,,False,False,4.86,2.0,434.16,2.47,1.01,4383.5,OHLC,↑,HH/HL,UT,False,265,3,TSM,AI_R13+SubSector_R12+Combined_R22+RateHike_R2_受惠
TEL,2026-09-21,210.01,6.14,False,206.58,-0.307,-0.25,True,84.4,0.33,84.1,True,2.92,1.97,37.3,8.0,D 趨勢弱,False,10:07,303.5,升,19.0,2,False,2.0,0.3478,0.0014,,False,True,1.63,0.56,211.78,-0.84,-0.29,438.7,OHLC,—,LH/LL,次級反彈,True,265,3,TEL,AI_R13+SubSector_R12
KLAC,2026-09-21,183.97,8.55,False,184.26,-0.493,-0.41,True,62.3,1.17,61.1,False,4.65,4.52,46.1,5.3,D 趨勢弱,True,10:00,300.0,升,17.0,2,False,2.0,1.1664,0.3066,,False,True,-0.16,-0.03,186.78,-1.53,-0.33,1759.6,OHLC,↓,LH/LL,自然反彈,False,265,3,KLAC,AI_R13+SubSector_R12+Combined_R22
SIMO,2026-09-21,269.0,18.99,True,249.21,0.486,-0.02,True,44.0,0.08,43.9,False,7.06,6.52,70.2,3.8,C 基底修復,True,9:56,298.2,升,16.0,2,False,2.0,1.7663,1.1467,,False,False,7.36,1.04,236.81,11.97,1.7,213.5,OHLC,↑,HH/HL,UT,False,265,3,SIMO,AI_R13
NAKA,2026-09-21,10.05,0.6,True,7.46,0.264,1.13,True,49.3,0.94,48.4,False,5.93,6.19,16.5,1.5,E 延伸,True,9:53,296.7,升,15.0,2,False,2.0,0.096,0.0192,,False,False,25.82,4.36,7.78,22.59,3.81,2.2,OHLC,↑,HH/HL,UT,False,184,3,NAKA,10MA_R20
MU,2026-09-21,1043.96,49.22,True,954.96,6.509,0.47,True,59.5,2.17,57.3,False,4.71,5.04,74.5,2.6,C 基底修復,True,9:53,296.4,升,15.0,2,False,2.0,4.538,0.3668,,False,False,8.53,1.81,924.03,11.49,2.44,26246.3,OHLC,↑,HH/HL,UT,False,265,3,MU,AI_R13+SubSector_R12+Combined_R22
OKLO,2026-09-21,40.18,2.87,False,41.18,-0.462,-0.39,True,48.2,1.49,46.7,False,7.14,5.28,11.4,8.0,D 趨勢弱,True,9:51,295.7,升,14.0,1,False,2.0,0.1091,-0.0999,,False,True,-2.5,-0.35,39.65,1.32,0.18,445.5,OHLC,↓,LH/LL,自然反彈,False,265,3,OKLO,AI_R13+SubSector_R12+Combined_R22+RateHike_R2_迴避
VIAV,2026-09-21,36.2,2.3,False,37.9,-0.178,-0.42,True,51.4,1.29,50.1,False,6.35,5.24,41.9,15.0,D 趨勢弱,True,9:47,293.6,升,13.0,1,False,2.0,0.0472,-0.0602,,False,True,-4.7,-0.74,33.3,8.01,1.26,160.1,OHLC,—,HH/HL,自然反彈,False,265,3,VIAV,AI_R13
HYPD,2026-09-21,3.85,0.29,True,3.36,0.028,0.35,True,46.9,0.44,46.5,False,7.51,5.24,28.5,2.0,E 延伸,True,9:44,292.0,升,12.0,2,False,2.0,0.0252,0.0137,,False,False,12.72,1.69,3.49,9.35,1.24,2.4,OHLC,↑,HH/HL,UT,False,265,3,HYPD,10MA_R20
TCEHY,2026-09-21,55.85,1.24,False,56.5,-0.23,-0.85,False,86.5,-0.19,86.7,True,2.22,2.25,22.7,4.3,D 趨勢弱,True,9:35,287.3,升,10.0,1,False,2.0,0.0287,-0.0945,,False,True,-1.16,-0.52,55.79,0.11,0.05,159.3,OHLC,—,LH/LL,自然反彈,True,265,3,TCEHY,AI_R13
ONTO,2026-09-21,275.98,17.29,False,287.34,-1.63,-0.32,True,48.8,1.65,47.1,False,6.26,6.0,44.9,6.8,C 基底修復,True,9:33,286.6,升,9.0,1,False,2.0,0.4266,-1.3304,,False,True,-4.12,-0.66,281.11,-1.86,-0.3,254.1,OHLC,↓,LH/LL,自然反彈,False,265,3,ONTO,AI_R13
COIN,2026-09-21,201.05,12.68,True,176.2,1.969,0.43,True,52.9,0.85,52.0,False,6.31,4.93,25.4,0.4,E 延伸,True,9:30,285.2,升,8.0,1,False,2.0,0.8405,-0.4561,,False,False,12.36,1.96,,,,2135.5,OHLC,—,LH/LL,UT,False,265,3,COIN,SubSector_R12+Combined_R22+RateHike_R2_迴避
ABTC,2026-09-21,10.3,0.86,True,8.39,0.133,0.63,True,35.7,0.3,35.4,False,8.32,7.97,15.0,0.0,E 延伸,True,9:28,284.2,升,8.0,2,False,2.0,0.1692,0.1005,,False,False,18.56,2.23,8.18,20.58,2.47,20.5,OHLC,↑,HH/HL,UT,False,265,3,ABTC,10MA_R20
VCYT,2026-09-21,41.52,2.18,False,42.39,-0.155,-0.55,True,59.9,0.61,59.3,False,5.25,4.42,32.9,6.8,D 趨勢弱,True,9:23,281.7,升,6.0,1,False,2.0,0.0823,-0.0504,,False,True,-2.1,-0.4,43.86,-5.64,-1.07,56.4,OHLC,↓,LH/LL,自然反彈,False,265,3,VCYT,Combined_R22
ADBE,2026-09-21,249.52,9.9,False,264.82,-0.581,-0.17,True,73.3,0.54,72.7,False,3.97,3.04,6.8,0.2,D 趨勢弱,True,8:49,264.6,跌,246.0,12,True,2.0,-3.4084,-3.6912,-5.1951,True,False,-6.13,-1.54,265.6,-6.44,-1.62,1379.2,OHLC,—,LH/LL,DT,True,265,3,ADBE,AI_R13+SubSector_R12
AGM,2026-09-21,218.97,5.46,False,224.64,-0.44,-0.68,False,88.8,-0.1,88.9,True,2.49,1.52,55.2,1.1,C 基底修復,True,8:49,264.6,跌,337.0,26,False,2.0,-0.8304,-0.6572,-3.0935,False,True,-2.59,-1.04,221.49,-1.15,-0.46,24.2,OHLC,—,HH/HL,自然回檔,True,265,3,AGM,10MA_R20
ALB,2026-09-21,112.92,5.4,False,127.65,-0.488,-0.42,True,70.7,1.32,69.4,False,4.78,2.71,9.0,0.1,D 趨勢弱,True,8:49,264.6,跌,114.0,12,True,2.0,-1.951,-2.2977,-2.7856,True,False,-13.04,-2.73,115.05,-1.89,-0.39,275.2,OHLC,↓,LH/LL,自然回檔,False,265,3,ALB,SubSector_R12
ARVN,2026-09-21,8.3,0.33,False,8.84,-0.012,-0.27,True,74.9,0.53,74.3,False,3.99,2.72,7.7,6.1,D 趨勢弱,True,8:49,264.6,跌,217.0,16,True,2.0,-0.1138,-0.131,-0.1595,True,False,-6.46,-1.62,9.59,-15.54,-3.89,6.6,OHLC,↓,LH/LL,DT,False,265,3,ARVN,SubSector_R12
CNI,2026-09-21,117.51,2.12,False,124.0,-0.296,-0.53,True,93.6,0.05,93.6,True,1.81,1.09,47.1,2.7,C 基底修復,True,8:49,264.6,跌,405.0,37,False,2.0,-0.5036,-0.4292,-0.8509,False,False,-5.53,-3.06,123.09,-4.75,-2.63,163.5,OHLC,↓,LH/LL,DT,False,265,3,CNI,Combined_R22
CRVS,2026-09-21,12.42,0.65,False,13.69,-0.032,-0.68,True,66.6,0.09,66.6,False,5.23,3.05,16.7,-3.3,D 趨勢弱,True,8:49,264.6,跌,112.0,20,True,2.0,-0.1642,-0.181,-0.3058,True,False,-10.25,-1.96,14.65,-17.95,-3.43,13.3,OHLC,↓,LH/LL,自然反彈,False,265,3,CRVS,SubSector_R12
DNN,2026-09-21,2.89,0.16,False,3.27,-0.007,-0.15,True,61.5,0.93,60.6,False,5.67,3.66,18.3,3.2,D 趨勢弱,True,8:49,264.6,跌,118.0,14,True,2.0,-0.0587,-0.0678,-0.0783,True,False,-13.32,-2.35,3.22,-11.42,-2.02,72.0,OHLC,↓,LH/LL,自然反彈,False,265,3,DNN,SubSector_R12
HL,2026-09-21,18.35,1.03,True,19.34,0.058,0.41,False,60.3,-1.06,61.4,False,5.62,3.96,26.5,-14.3,D 趨勢弱,True,8:49,264.6,跌,140.0,14,False,2.0,-0.3697,-0.3687,-0.4361,False,True,-5.4,-0.96,18.96,-3.32,-0.59,599.6,OHLC,↓,LH/LL,自然回檔,False,265,3,HL,SubSector_R12
LEU,2026-09-21,154.85,11.39,False,170.01,-1.202,-0.8,True,48.8,1.27,47.6,False,7.36,4.88,2.9,2.9,D 趨勢弱,True,8:49,264.6,跌,213.0,16,True,2.0,-2.4132,-3.5162,-4.643,True,False,-9.79,-1.33,149.85,3.23,0.44,123.9,OHLC,↓,LH/LL,自然反彈,False,265,3,LEU,AI_R13+SubSector_R12
MGA,2026-09-21,63.01,1.83,False,66.97,-0.204,-0.62,True,82.9,0.55,82.3,True,2.9,2.28,48.7,0.4,D 趨勢弱,True,8:49,264.6,跌,174.0,20,False,2.0,-0.2933,-0.2849,-0.8239,False,False,-6.28,-2.17,64.82,-2.87,-0.99,78.5,OHLC,↓,LH/LL,DT,False,265,3,MGA,SubSector_R12
NB,2026-09-21,3.72,0.23,False,4.42,-0.068,-1.14,True,53.9,0.95,52.9,False,6.29,4.71,11.7,1.7,D 趨勢弱,True,8:49,264.6,跌,216.0,23,True,2.0,-0.0215,-0.0399,-0.0777,True,False,-18.71,-2.97,4.14,-11.29,-1.79,9.6,OHLC,↓,LH/LL,自然反彈,False,265,3,NB,SubSector_R12
SANA,2026-09-21,3.1,0.22,False,3.5,-0.008,-0.5,True,51.0,1.02,50.0,False,7.17,4.52,0.0,-0.2,D 趨勢弱,True,8:49,264.6,跌,130.0,14,True,2.0,-0.0667,-0.0807,-0.1153,True,False,-13.0,-1.81,3.2,-3.23,-0.45,10.8,OHLC,↓,LH/LL,自然反彈,False,265,3,SANA,SubSector_R12
SGP,2026-09-21,27.96,1.59,True,27.64,0.101,0.75,False,59.9,-2.42,62.3,False,5.67,3.98,51.4,-3.2,B 上升結構,True,8:49,264.6,跌,100.0,9,False,2.0,-0.122,-0.0401,-0.1396,False,True,1.15,0.2,27.31,2.32,0.41,3.8,OHLC,—,HH/HL,自然回檔,True,156,3,SGP,10MA_R20
SOUN,2026-09-21,6.17,0.32,False,6.87,-0.091,-0.54,True,63.2,1.07,62.1,False,5.17,3.81,13.5,3.5,D 趨勢弱,True,8:49,264.6,跌,199.0,19,True,2.0,-0.0732,-0.0976,-0.1053,True,False,-11.37,-2.2,6.47,-4.86,-0.94,141.9,OHLC,↓,LH/LL,自然反彈,False,265,3,SOUN,AI_R13+Combined_R22
TRVI,2026-09-21,14.89,0.72,False,16.96,-0.152,-1.04,True,65.2,0.52,64.7,False,4.84,3.74,46.3,-1.4,D 趨勢弱,True,8:49,264.6,跌,143.0,22,True,2.0,-0.1797,-0.1985,-0.2396,True,False,-13.94,-2.88,17.26,-15.92,-3.29,23.2,OHLC,↓,LH/LL,DT,False,265,3,TRVI,Combined_R22
UEC,2026-09-21,10.08,0.63,False,11.5,-0.036,-0.2,True,58.0,1.08,56.9,False,6.22,3.85,5.4,5.4,D 趨勢弱,True,8:49,264.6,跌,121.0,13,True,2.0,-0.2328,-0.2676,-0.2877,True,False,-14.06,-2.26,11.89,-17.96,-2.88,90.5,OHLC,↓,LH/LL,自然反彈,False,265,3,UEC,SubSector_R12+RateHike_R2_迴避
UUUU,2026-09-21,12.3,0.8,False,14.02,-0.077,-0.24,True,55.6,1.34,54.3,False,6.47,4.14,3.5,3.5,D 趨勢弱,True,8:49,264.6,跌,122.0,14,True,2.0,-0.2934,-0.362,-0.3957,True,False,-13.99,-2.16,11.98,2.6,0.4,82.2,OHLC,↓,LH/LL,自然反彈,False,265,3,UUUU,SubSector_R12
WHR,2026-09-21,32.64,1.7,False,37.61,-0.352,-1.44,True,65.4,0.32,65.1,False,5.2,3.33,0.0,0.0,D 趨勢弱,True,8:49,264.6,跌,232.0,24,True,2.0,-0.5695,-0.6707,-0.749,True,False,-15.24,-2.93,39.3,-20.4,-3.92,87.6,OHLC,↓,LH/LL,自然反彈,False,265,3,WHR,SubSector_R12
XEL,2026-09-21,71.85,1.34,False,76.07,-0.156,-0.71,True,93.1,0.21,92.9,True,1.87,1.14,12.7,-0.1,D 趨勢弱,True,8:49,264.6,跌,237.0,21,False,2.0,-0.3306,-0.3096,-0.3348,False,False,-5.88,-3.15,77.06,-7.25,-3.88,416.5,OHLC,↓,LH/LL,DT,False,265,3,XEL,SubSector_R12
BBAI,2026-09-21,2.9,0.14,False,3.05,-0.014,-0.24,True,65.5,1.15,64.4,False,4.98,3.53,19.5,6.1,D 趨勢弱,True,8:48,263.8,跌,97.0,14,True,2.0,-0.0024,-0.0118,-0.0258,True,False,-5.08,-1.02,2.88,0.69,0.14,46.2,OHLC,—,LH/LL,自然反彈,True,265,3,BBAI,Combined_R22
HBM,2026-09-21,26.65,1.36,False,27.76,-0.027,0.04,False,64.2,-0.21,64.4,False,5.09,3.68,74.2,-3.1,B 上升結構,True,8:44,261.8,跌,95.0,14,True,2.0,-0.2857,-0.3548,-0.5571,True,True,-4.15,-0.82,27.44,-2.96,-0.58,102.8,OHLC,↓,LH/LL,自然反彈,False,265,3,HBM,SubSector_R12
F,2026-09-21,13.17,0.44,False,13.88,-0.025,-0.39,True,82.3,0.52,81.8,True,3.33,1.97,18.5,3.0,D 趨勢弱,True,8:41,260.5,跌,95.0,9,False,2.0,-0.0809,-0.0721,-0.0857,False,False,-5.41,-1.63,14.26,-8.28,-2.49,635.9,OHLC,↓,LH/LL,DT,False,265,3,F,SubSector_R12
SOBO,2026-09-21,35.1,0.84,True,36.97,0.013,0.07,False,89.6,-0.25,89.8,True,2.39,1.44,39.2,-5.9,C 基底修復,True,7:33,226.4,跌,76.0,9,False,2.0,-0.2092,-0.1916,-0.3059,False,False,-5.32,-2.23,37.85,-7.83,-3.28,21.3,OHLC,↓,LH/LL,DT,False,265,3,SOBO,Combined_R22
LEGN,2026-09-21,18.53,0.99,False,20.1,-0.09,-0.45,True,62.4,0.94,61.5,False,5.32,3.82,3.4,3.4,D 趨勢弱,True,6:05,182.3,跌,51.0,8,True,2.0,-0.1732,-0.2751,-0.5258,True,False,-8.49,-1.6,21.89,-18.13,-3.41,37.8,OHLC,↓,LH/LL,自然反彈,False,265,3,LEGN,SubSector_R12
ETR,2026-09-21,101.58,1.97,False,105.83,-0.182,-0.56,True,92.9,0.12,92.7,True,1.94,1.14,23.2,0.3,D 趨勢弱,True,6:02,180.9,跌,51.0,6,False,2.0,-0.3788,-0.3522,-0.882,False,False,-4.18,-2.16,,,,278.6,OHLC,—,HH/HL,DT,False,265,3,ETR,Combined_R22
SO,2026-09-21,85.46,1.31,False,88.89,-0.316,-1.18,True,94.9,0.11,94.8,True,1.54,1.01,14.9,0.7,D 趨勢弱,True,6:02,180.9,跌,51.0,7,False,2.0,-0.0844,-0.078,-0.4703,False,False,-4.01,-2.61,87.22,-2.06,-1.34,543.7,OHLC,↓,LH/LL,DT,False,265,3,SO,SubSector_R12
NEE,2026-09-21,79.63,1.28,False,83.37,-0.134,-0.76,True,95.0,0.01,95.0,True,1.61,0.91,13.7,-0.7,D 趨勢弱,True,6:00,180.0,跌,50.0,7,False,2.0,-0.18,-0.1361,-0.4923,False,False,-4.69,-2.92,84.06,-5.56,-3.46,860.9,OHLC,↓,LH/LL,DT,False,265,3,NEE,SubSector_R12+Combined_R22+RateHike_R2_迴避
AEO,2026-09-21,15.46,0.72,False,16.1,-0.046,-0.47,True,67.8,1.19,66.6,False,4.67,3.39,11.6,6.3,D 趨勢弱,False,5:37,168.3,跌,43.0,8,True,2.0,-0.1028,-0.1607,-0.2087,True,True,-4.13,-0.89,15.43,0.19,0.04,120.8,OHLC,↓,LH/LL,自然反彈,False,265,3,AEO,Combined_R22
MDGL,2026-09-21,521.96,18.21,True,528.91,0.794,0.36,False,77.6,-0.52,78.1,True,3.49,2.7,51.9,-10.5,C 基底修復,False,4:55,147.3,跌,32.0,5,False,2.0,-1.8048,-1.2023,-9.1609,False,True,-1.33,-0.38,534.16,-2.34,-0.67,111.5,OHLC,—,HH/HL,DT,True,265,3,MDGL,SubSector_R12
AEP,2026-09-21,120.03,2.03,False,123.07,-0.306,-0.74,True,93.9,0.19,93.7,True,1.69,1.13,18.7,0.6,D 趨勢弱,False,4:32,135.8,跌,25.0,4,False,2.0,-0.1528,-0.1216,-0.9056,False,True,-2.53,-1.5,125.42,-4.49,-2.65,450.4,OHLC,↓,LH/LL,DT,False,265,3,AEP,SubSector_R12
BFH,2026-09-21,108.0,3.41,False,107.75,-0.005,-0.14,True,82.4,0.3,82.1,True,3.16,2.11,73.3,-6.2,A 待突破,False,10:51,325.4,升,31.0,3,False,3.0,0.0222,0.0417,,False,True,0.23,0.07,108.01,-0.01,-0.0,54.4,OHLC,—,HH/HL,自然反彈,True,265,3,BFH,Combined_R22
